frequencia_Hz,magnitude_PM,magnitude_FM,magnitude_AM_DSB
3560.0,6.470151219301399e-12,9.823289474812166e-13,2.948341740624662e-12
3570.0,4.7846654444422674e-12,5.436316691984835e-13,1.4129626265086504e-12
3580.0,4.6544968135387456e-12,1.4454855039844833e-12,1.2599359602504876e-12
3590.0,1.1329758194910996e-12,3.5975309319070692e-12,1.8180794981916166e-12
3600.0,1.0927288838684886e-10,3.708914697943638e-12,3.0434952180521763e-13
3610.0,3.778504739620929e-12,1.2482812079017923e-12,2.9886963421452426e-12
3620.0,5.75393817923407e-12,6.417115665765441e-12,4.53611825328972e-12
3630.0,7.836279931018945e-12,2.9212642029407624e-12,5.59325923199753e-12
3640.0,8.18671955964561e-12,9.326153395563255e-12,7.6656447396733e-12
3650.0,8.981802785829683e-12,5.579483852371569e-12,7.808134081219396e-12
3660.0,1.0488397548508231e-11,1.1216369276742782e-12,6.7113644987762254e-12
3670.0,2.6412062993166544e-12,3.469506144571645e-12,5.859648986298703e-12
3680.0,6.0271300140771454e-12,9.184431154724324e-13,4.308827614462702e-12
3690.0,2.5763962615981236e-12,1.4340703528011661e-12,3.2415749400024846e-12
3700.0,4.460021970629137e-12,1.5161317171723617e-12,1.519498356402745e-12
3710.0,2.0021342109146353e-12,4.1405039657934926e-12,4.0543693735674906e-13
3720.0,6.4835260625771064e-12,6.503625409996908e-12,2.50962574503884e-12
3730.0,6.095765101376717e-12,8.639366334649717e-12,2.3998517961815876e-12
3740.0,3.3488163313331114e-12,1.4038369660751818e-11,3.918950532434205e-12
3750.0,3.0677812525550216e-12,1.5722537456541048e-11,2.0858901056525066e-12
3760.0,5.124468794215842e-12,1.3529964464067233e-11,2.1859225336809082e-12
3770.0,7.854441999878174e-12,1.1825960665891854e-11,9.943638539525454e-12
3780.0,4.364629301633668e-12,1.1772337135094288e-11,5.399678820863319e-12
3790.0,7.596240938766061e-12,7.66228055603699e-12,8.50068222434886e-12
3800.0,9.090777854614362e-12,5.114392744666151e-12,7.820853411019825e-12
3810.0,3.0572575360157997e-12,3.4392890488162155e-12,2.5422911769634496e-12
3820.0,3.8559908273010526e-12,3.996142457050664e-12,2.6861126423789145e-12
3830.0,4.786478012042693e-12,9.240784113389111e-12,4.669758899980717e-12
3840.0,1.0229545030238089e-11,5.641346760615549e-12,7.928295597891328e-12
3850.0,1.0167371218874627e-11,4.1917333367858134e-12,7.45192037422261e-12
3860.0,5.091543666926982e-12,5.705242734282144e-12,5.600215060968861e-12
3870.0,1.0741448270172262e-11,1.5274868491799537e-11,7.462197400631933e-12
3880.0,5.866907086655734e-12,9.043930214119444e-12,4.7794763008835186e-12
3890.0,5.455591129738795e-12,1.111394119532144e-11,2.0479816047608744e-12
3900.0,2.1220660515393417e-12,1.267926435599609e-11,2.218918447788351e-12
3910.0,3.802088395520415e-12,7.00997381937749e-13,5.578207793268857e-13
3920.0,5.731783528218909e-12,2.0128642896506106e-12,1.2133501105134447e-12
3930.0,5.858558092068022e-12,3.577998637279884e-12,3.402278611247967e-12
3940.0,7.2611288179768415e-12,4.048737847937959e-12,1.5631819173912301e-12
3950.0,5.5970301813994256e-12,3.1373324839915822e-12,1.1884934700607441e-12
3960.0,2.9579073498021576e-12,1.3742678593917763e-12,2.7424610933940034e-12
3970.0,9.750770782149608e-12,6.795438673908207e-12,7.197421682574064e-12
3980.0,1.0864506488593005e-11,2.8597298715868835e-12,5.8657725632909166e-12
3990.0,8.368143275809347e-12,5.3371904124915004e-12,6.196189830545349e-12
4000.0,1.070569588435669e-11,3.686181172235429e-12,6.935027985003872e-12
4010.0,2.56163204345094e-12,1.7583939844405057e-12,3.182091756558547e-13
4020.0,1.2286802437420062e-12,3.760297278956101e-13,1.0939407318907634e-12
4030.0,2.4487476999575156e-12,3.5856736612167744e-12,1.2059969825092948e-12
4040.0,2.1102116976149026e-12,1.4956170495791518e-12,1.743827956135534e-12
4050.0,1.889591730532373e-12,7.612161122601413e-13,1.3982552818493108e-12
4060.0,2.4026210129252244e-12,2.2646238600484514e-12,1.975258267253506e-12
4070.0,6.7108349622362995e-12,2.0963351258462526e-12,4.2274541612008625e-13
4080.0,3.2836213456727032e-12,2.634336263439829e-12,6.554908461539134e-13
4090.0,7.824058620266835e-12,2.6969245775491045e-12,8.955985593079077e-14
4100.0,5.416899743010953e-12,2.221056353291343e-12,1.665419651946603e-12
4110.0,4.741938440369717e-13,3.864136571301889e-12,1.0079462459652398e-12
4120.0,2.683357254471214e-12,2.7405794741689377e-12,6.559099119149673e-13
4130.0,2.529303528869122e-12,9.420963089142228e-13,1.1465363412857987e-12
4140.0,1.348605208201048e-12,1.3801362032743852e-12,6.226228354440098e-13
4150.0,1.970850432327092e-12,7.139075002895376e-13,3.4950144427336077e-13
4160.0,1.8211037362405017e-12,1.8350534151235555e-12,1.0237519994697648e-12
4170.0,3.0954999862053604e-12,8.816273382959356e-13,5.08521134121151e-13
4180.0,1.457967683260762e-12,6.435386841868682e-13,5.122343494787551e-13
4190.0,3.874774783628961e-12,1.847155856789735e-12,8.257689094207583e-13
4200.0,1.6185113561156354e-12,1.0474948857015147e-12,9.41994517986928e-13
4210.0,1.8030254035629135e-12,6.489826057024829e-13,8.589003529266099e-13
4220.0,3.7771637332390975e-12,1.3709635920077449e-12,1.3186302097670903e-12
4230.0,2.357281749200871e-12,3.6348994062635963e-13,3.822316690852278e-13
4240.0,1.4001491097971255e-12,1.8899305048759756e-13,4.909656006268023e-13
4250.0,1.2454207614066932e-12,6.647631894749233e-13,3.386487558649087e-13
4260.0,1.504048394711168e-12,4.936040828624393e-13,1.1830468918592522e-12
4270.0,5.484765411480323e-13,1.7813089756050429e-12,7.431743767395093e-14
4280.0,1.7320563826889519e-12,2.8594897003356804e-13,5.929647626587776e-13
4290.0,2.470975613583389e-12,2.0241559702513575e-12,7.101479153460067e-13
4300.0,5.645458189545817e-13,1.822199334235357e-12,2.6352277396862236e-13
4310.0,3.057928472129309e-12,1.7982963128025777e-12,5.445265184339147e-13
4320.0,3.865799296521837e-12,1.917705722299225e-12,3.1622690660068085e-13
4330.0,2.032794736700098e-12,5.725634290559802e-13,3.4674127261887495e-13
4340.0,1.613321032331327e-12,1.903293796905963e-12,3.776453461177234e-13
4350.0,2.749296514859035e-12,5.030669787800111e-13,1.7263142619160369e-13
4360.0,1.8166501602826772e-12,5.145231763337284e-13,7.164003322232564e-13
4370.0,7.512346793333067e-13,1.2205152679736482e-12,4.860136338744172e-13
4380.0,2.2506104949136795e-12,1.113338631860157e-12,3.2108193601908734e-13
4390.0,2.928722554987443e-12,5.340170721600033e-13,1.692793516637358e-13
4400.0,5.315881002878e-13,7.7479203340283e-13,4.459955224600998e-13
4410.0,1.5364055086791776e-12,2.486707708807566e-12,5.886985532647394e-13
4420.0,1.8845521554292893e-12,1.3359155526930035e-12,6.293535460094987e-13
4430.0,2.6064095718476504e-12,2.1788866918731843e-12,3.79587985609518e-13
4440.0,1.3659781524923402e-12,3.2457987646900615e-12,1.04785769794463e-12
4450.0,9.83919094467798e-13,1.2732000451881301e-12,7.145427189717613e-13
4460.0,1.936087722583021e-12,1.866329444173388e-12,5.261783678024302e-13
4470.0,6.977539329983255e-13,2.144588829182018e-12,1.4977999169099819e-12
4480.0,2.7239498564939913e-12,5.2113973519925e-12,8.204104661985222e-13
4490.0,3.0571240609071286e-12,5.760404712144994e-12,8.862498866559144e-13
4500.0,1.8166704931660311e-12,5.7149475971264346e-12,1.0845063815358803e-12
4510.0,7.885234973698295e-14,3.1710029374461555e-12,1.3405939986356382e-12
4520.0,1.5816110361339219e-12,4.282583310634021e-12,3.215015690777486e-13
4530.0,5.533921909960586e-13,3.9052237913020246e-12,6.990893581983478e-13
4540.0,2.1383405712112364e-12,2.1609419330251772e-12,4.433358296383553e-13
4550.0,2.7738169468643403e-12,1.5370633040901084e-12,5.248675304581358e-13
4560.0,1.8262587298247018e-12,1.588495962232033e-12,7.549806858612872e-13
4570.0,6.633969328626641e-13,3.059901933083834e-12,2.8033426654276074e-13
4580.0,9.420629373896657e-13,2.1719297690076705e-12,8.190677303309474e-13
4590.0,2.600830264101559e-12,4.526490628044488e-12,5.063120778825636e-13
4600.0,2.4549159980503885e-12,3.3897701116239193e-12,1.9669179242800437e-13
4610.0,1.0317058308245136e-12,4.215857507227266e-12,5.808641843304783e-13
4620.0,1.7811562729570569e-12,8.236298617306827e-13,1.985325644772353e-13
4630.0,7.893060150959383e-13,1.008803066492599e-12,5.800845279592004e-13
4640.0,7.88331363482268e-13,1.0557531915453145e-12,7.654930619567632e-13
4650.0,1.536996600630516e-12,3.894409916384565e-13,4.897676191626522e-13
4660.0,1.8962022256280228e-12,1.209057871208787e-12,8.127444932484955e-13
4670.0,1.2735120422193787e-12,1.2101433564599668e-12,1.1850522284594092e-12
4680.0,1.7335902776470497e-12,1.9228456951249076e-12,3.913904820899232e-13
4690.0,1.6376476842541999e-12,1.7265245894054913e-12,1.242548723150584e-12
4700.0,2.4243901292734012e-12,1.2304668654765177e-12,1.6174744288906877e-12
4710.0,4.809377570538152e-13,2.7921656615393627e-12,1.169517378563294e-12
4720.0,1.2677733232030859e-12,2.8435632234978124e-12,5.720064011213976e-13
4730.0,8.256337720077256e-13,1.0383661313825534e-12,4.038223580577639e-13
4740.0,1.952376516196664e-12,3.1290380009538485e-13,1.4879167346095726e-13
4750.0,1.0082200788687724e-12,5.771835762241499e-13,4.783575883337137e-13
4760.0,1.193668138014895e-12,1.1305489336963835e-12,5.767816198747701e-13
4770.0,1.1675414427752415e-12,1.3291479659716183e-12,6.063962780694066e-13
4780.0,1.2033233237178132e-12,1.353528544295293e-12,6.174355708480102e-13
4790.0,8.820587619592814e-13,2.523182257117482e-12,3.6748456205972683e-13
4800.0,6.426861525267513e-13,6.575497372387125e-13,8.007462072362294e-13
4810.0,2.4128956642416807e-12,2.4596655301764878e-12,1.08557338133592e-12
4820.0,1.0694508131891347e-12,1.1636668838396457e-12,7.415565006161008e-13
4830.0,2.3248459282185374e-12,1.3758049597827098e-12,1.78199614850784e-12
4840.0,1.5997978954195489e-12,5.394696475129921e-13,8.030699342066772e-13
4850.0,9.511175587043102e-13,1.155729481106753e-12,1.8122912551268323e-13
4860.0,1.4505954985206215e-12,9.49869285034373e-13,4.1876445873413175e-13
4870.0,1.1982914225875043e-12,1.0235248458998025e-12,6.817790359024041e-13
4880.0,1.4102778003274117e-12,7.305075766705192e-13,6.628198706508294e-13
4890.0,5.030120663768697e-13,3.387130504893022e-12,3.9559007359288316e-13
4900.0,3.8246203119319023e-13,2.772421991604616e-12,4.268358776849565e-13
4910.0,9.629938470528301e-13,3.954930398072914e-12,1.5517668386641961e-13
4920.0,1.4134718730678579e-12,2.3916391398638754e-12,4.85896328846657e-13
4930.0,6.980746468431715e-13,3.389487595677246e-12,2.5821400239177093e-13
4940.0,1.436396163803553e-13,3.9873176498848545e-13,2.587927820688243e-13
4950.0,1.4304978921412587e-12,1.0090048515398416e-12,5.884956939712512e-13
4960.0,1.6853709458207548e-12,1.055198651717701e-12,5.293817348208486e-13
4970.0,3.1934321559807583e-12,1.0420374159653455e-12,6.641547640875831e-13
4980.0,2.5959463842113827e-12,8.860194275830763e-13,4.5201350221378736e-13
4990.0,3.0248678292830873e-12,1.4855276377919514e-12,5.028839715028241e-13
5000.0,5.624780347267927e-12,1.5499006549067059e-13,7.209925299027578e-13
5010.0,4.902993289167124e-12,1.5388003680891003e-12,1.1669559056948202e-12
5020.0,2.397046769320144e-12,1.1355473762682719e-12,7.943179868700472e-13
5030.0,2.4644028983701657e-12,6.510352503435523e-13,1.8693812721800086e-12
5040.0,1.152434909089701e-12,6.41192649717464e-13,8.677771859405142e-13
5050.0,1.043901964662149e-12,9.89006662532606e-14,4.4147851102179735e-13
5060.0,1.342276435379779e-12,1.2709168516954052e-12,5.358907919341782e-13
5070.0,1.7352092323008265e-12,1.6030129614511321e-12,1.2827929331798983e-12
5080.0,1.5532018736008975e-12,7.348067821793924e-13,7.226925053222992e-13
5090.0,1.999942549656313e-12,4.160140545616692e-12,3.585798174436529e-13
5100.0,1.4568707465057448e-12,6.319127631257388e-12,7.423387859076403e-13
5110.0,5.778834347139047e-13,3.417634479179947e-12,2.6887719315633464e-13
5120.0,9.509755652592695e-13,1.3391567261914225e-12,6.299064772352182e-13
5130.0,1.2336577698646719e-12,1.6988395521008423e-12,2.825263966306426e-13
5140.0,1.8385410667467293e-12,5.046567397486548e-13,8.113161551900598e-13
5150.0,1.0240585440350115e-12,8.663940284848068e-13,9.78335606391485e-13
5160.0,6.683156516342878e-13,5.349892497679435e-13,1.3305844361874533e-12
5170.0,2.513242233431032e-12,1.984641473711987e-12,3.9535689810734954e-13
5180.0,1.5564769559790488e-12,2.486579305450562e-12,1.252582936420896e-12
5190.0,4.709572559249583e-12,3.572894501252642e-12,9.507171481578805e-13
5200.0,2.1675169110457917e-12,3.087734864177771e-12,8.068846738651127e-13
5210.0,3.4622240142965527e-12,3.794586799477246e-12,2.9850594260913986e-13
5220.0,4.065184311900979e-12,3.0363153569509787e-12,3.8268919856992195e-13
5230.0,2.0213819587358726e-12,1.7900785586914114e-12,1.1999156256984043e-12
5240.0,1.7236875601809936e-12,1.4176006878113482e-12,5.13976795176009e-13
5250.0,4.650785827782439e-13,1.267370400190474e-12,1.0279667588974221e-12
5260.0,1.5797650569472846e-12,2.5471690518303356e-12,1.891202744658936e-12
5270.0,2.6213697829379927e-12,2.0693430500518913e-12,1.4773044555918905e-12
5280.0,6.637099014082779e-13,3.889282127236678e-12,6.274623693892048e-13
5290.0,2.606078240484779e-12,8.163622786921556e-13,4.988058947261897e-13
5300.0,1.4770352208591411e-12,1.5451981257662431e-12,5.507761841628615e-13
5310.0,1.8609849182892412e-12,3.693114332537649e-12,7.721914535778931e-13
5320.0,1.9448182630295054e-12,2.5899835074446847e-12,1.3032597683081817e-12
5330.0,8.849919961214003e-13,1.557505438661611e-12,5.319981974901787e-13
5340.0,4.4260996355327577e-13,2.025859563024658e-12,3.7100628499085437e-13
5350.0,2.1863122572330392e-12,2.5750465775029436e-12,9.186412153898836e-13
5360.0,3.356557485276619e-12,3.5974955665513584e-12,1.0988046289902999e-12
5370.0,4.383213059283099e-12,3.066223472317098e-12,9.531903824518847e-13
5380.0,2.875659366794548e-12,2.095816909690558e-12,1.311496188695528e-12
5390.0,4.366020097430285e-12,9.953475128323347e-13,1.6613761576289377e-12
5400.0,1.1131791343981087e-12,2.1072795761869832e-12,2.319486344761972e-13
5410.0,4.8934175935110005e-12,2.4311770045680613e-12,5.157156895382408e-13
5420.0,4.0850085485887715e-12,1.3087437898446042e-12,5.392276496652414e-13
5430.0,2.416871635421269e-12,1.5327389347750015e-12,8.494368269676382e-13
5440.0,1.7778926604108303e-12,1.7914878333403422e-12,4.027492211233617e-13
5450.0,6.824909383026966e-13,1.6497844647041207e-12,8.28791581474939e-13
5460.0,9.110464799827953e-13,6.247287678765604e-13,1.1699752689686044e-12
5470.0,1.1747797681185745e-12,1.0651696021688794e-12,1.2948661657934555e-12
5480.0,1.959845949950985e-12,8.471183378400712e-13,6.902762172277936e-13
5490.0,3.404925797761226e-12,2.8856910497404985e-12,3.303268018985402e-13
5500.0,8.002472173356736e-13,2.539695519757372e-12,1.3668817322803623e-13
5510.0,1.705718277107292e-12,4.42176695580947e-12,3.254034815909345e-13
5520.0,3.336640798662115e-12,1.3014328388980255e-13,5.18778222629723e-13
5530.0,4.688704641757005e-13,1.7063642671749567e-12,9.529858686824263e-13
5540.0,6.01461796370778e-13,1.930739418780502e-13,3.458216638603087e-13
5550.0,1.0699832895700378e-12,1.7755302574874455e-13,5.449750947116473e-13
5560.0,1.5150935244695048e-12,9.977454359710724e-13,4.540407221828111e-13
5570.0,2.7699522624180162e-12,1.55729650038118e-12,5.955459862737535e-13
5580.0,7.567614565424319e-13,2.2532834296129817e-12,4.2840476338007877e-13
5590.0,1.651971072075111e-12,1.6909767170105075e-12,1.8545889439998828e-13
5600.0,1.4771582057866463e-12,1.414011031304211e-12,1.8218107836514226e-13
5610.0,2.5349009054846664e-12,1.8830981100100915e-12,4.0577798037504437e-13
5620.0,8.065384042930543e-13,1.4026149682855795e-12,2.5802931052520743e-13
5630.0,2.248397328752e-12,5.353989262803226e-13,6.023567200246292e-13
5640.0,6.254573165384775e-13,2.953530000848508e-13,5.809700150297052e-13
5650.0,6.124980693729344e-13,1.3015120941409193e-12,2.953571577951406e-13
5660.0,1.1244472835478304e-12,1.4615394591408447e-12,2.653830252099198e-13
5670.0,1.5840427013375926e-12,2.1881877684660936e-12,8.398183724270381e-14
5680.0,3.3369414429125175e-12,2.475404173644873e-12,3.098054433221615e-13
5690.0,3.3735277906139024e-12,2.6911443742580556e-12,2.3697568120911847e-13
5700.0,1.3501948577631332e-12,3.1602905713152092e-12,2.31690023652362e-13
5710.0,2.2987901359938917e-12,3.1697833357751424e-12,1.5099501996126239e-13
5720.0,2.5430036156957966e-12,2.197245998509907e-12,2.1441309781474613e-13
5730.0,1.6245010719364881e-12,1.6491729233809838e-12,5.189324325409019e-13
5740.0,4.067058311722087e-13,1.445143390375294e-12,4.3014694176482903e-13
5750.0,3.764544112381087e-13,4.0582870363546667e-13,2.9997924341203575e-13
5760.0,1.5243357510072258e-12,8.628829601550755e-13,3.073694798143867e-13
5770.0,2.1042225928106845e-12,1.239539146169902e-12,2.3095694453597457e-13
5780.0,1.5653934206752677e-12,1.380853406564931e-12,2.765718806796128e-13
5790.0,8.778960779280544e-13,1.7291700360754367e-12,2.969175139300959e-13
5800.0,1.1356544679490009e-12,1.7625015405970625e-12,1.996792658220262e-13
5810.0,1.8975608801180007e-12,8.797873402123095e-13,3.9274012401533854e-13
5820.0,5.904969048490376e-13,7.784557767441435e-13,5.615329824140181e-13
5830.0,1.0602618983825613e-12,7.148138392297482e-13,8.890679387075925e-13
5840.0,3.627116672470553e-13,9.503881523360068e-13,1.1776791868714025e-12
5850.0,6.857426904198768e-13,4.851445555987697e-13,6.467666776778622e-13
5860.0,2.021755312926731e-12,5.431422524584099e-13,3.7598081963722153e-13
5870.0,9.353631824681262e-13,1.1781010234043866e-12,1.7095254693258927e-13
5880.0,1.3363089568104314e-12,3.1873441076300277e-13,3.8430912972094226e-13
5890.0,2.3265148329939384e-12,2.5846328475068644e-12,2.0649108360620967e-13
5900.0,1.8144671314312352e-12,1.0402848604484136e-12,5.680476216541949e-13
5910.0,1.9902052667510273e-12,5.868448494001815e-13,1.0885503451375416e-12
5920.0,9.67306826694281e-13,1.4102985850311344e-12,1.33508672392665e-13
5930.0,1.4360180199088399e-12,2.9278244025887236e-12,4.094901305157159e-13
5940.0,1.407005458124912e-12,1.2141938547897472e-12,5.974521001373276e-13
5950.0,5.897925472560807e-13,4.650359922585515e-13,1.7199530314146737e-13
5960.0,1.4991573782902167e-12,7.64852428520795e-13,1.6722997652192334e-13
5970.0,2.2373352144506776e-12,4.439538413558093e-13,3.7021026237880814e-13
5980.0,6.961134143147656e-13,9.719020565627842e-13,5.006672530749722e-13
5990.0,2.3335962472093434e-12,9.268223703512844e-13,4.478811342448777e-13
6000.0,1.3864000187871507e-12,2.010672759105401e-12,2.5949770540258935e-13
6010.0,2.210372886462277e-12,1.4355369444367061e-12,7.852356997252125e-13
6020.0,1.8552373972819792e-12,1.0546819856109407e-12,5.827820000347345e-13
6030.0,1.002649294117478e-12,1.3471949118073437e-12,1.2178042400182707e-12
6040.0,2.2784187823060853e-12,3.917626139727532e-13,7.707991718429473e-13
6050.0,1.2341026046083418e-12,5.996504191447855e-13,4.560722546095908e-13
6060.0,8.017678109873359e-13,1.346487938769593e-12,1.6580464549907958e-13
6070.0,1.528610353525139e-12,1.4541670626678912e-12,3.028456949472297e-13
6080.0,2.338212275041843e-12,1.9244740166575972e-12,4.956243511477774e-13
